ms_subclass,ms_zoning,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice
60,rl,9588,pave,ir1,lvl,allpub,inside,gtl,collgcr,norm,norm,1fam,2story,8,5,2007,2007,gable,compshg,cemntbd,cmentbd,stone,270.0,gd,ta,pconc,ex,ta,no,unf,0.0,unf,0.0,1482.0,1482.0,gasa,ex,y,sbrkr,1482,1092,0,2574,0.0,0.0,2,1,3,1,ex,10,typ,1,gd,builtin,2007.0,fin,3.0,868.0,ta,ta,y,0,148,0,0,0,0,0,11,2007,new,276000
160,rl,2308,pave,reg,lvl,allpub,corner,gtl,npkvill,norm,norm,twnhse,2story,6,6,1976,1976,gable,compshg,plywood,brk cmn,none,0.0,ta,ta,cblock,gd,ta,no,alq,556.0,unf,0.0,248.0,804.0,gasa,ta,y,sbrkr,804,744,0,1548,1.0,0.0,2,1,3,1,gd,7,typ,1,ta,detchd,1976.0,unf,2.0,440.0,ta,ta,y,48,0,0,0,0,0,0,7,2007,wd ,155000
20,rl,13383,pave,ir1,lvl,allpub,inside,mod,mitchel,norm,norm,1fam,1story,5,5,1969,2000,hip,compshg,hdboard,hdboard,brkface,176.0,ta,ta,cblock,ta,ta,no,blq,594.0,unf,0.0,594.0,1188.0,gasa,ex,y,sbrkr,1404,0,0,1404,0.0,0.0,2,0,3,1,ta,7,typ,1,po,attchd,1969.0,unf,2.0,504.0,ta,ta,y,0,16,0,0,0,0,0,3,2009,wd ,160000
60,rl,9350,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,2story,5,6,1964,1964,gable,compshg,hdboard,hdboard,none,0.0,ta,ta,cblock,ta,ta,no,alq,360.0,unf,0.0,360.0,720.0,gasa,gd,y,sbrkr,720,720,0,1440,0.0,0.0,1,1,4,1,ta,7,typ,1,po,attchd,1964.0,fin,2.0,480.0,ta,ta,y,0,32,240,0,0,0,0,7,2006,wd ,157500
20,rl,9892,pave,reg,lvl,allpub,inside,mod,mitchel,norm,norm,1fam,1story,8,5,1994,1995,hip,compshg,vinylsd,vinylsd,none,0.0,gd,gd,pconc,gd,gd,gd,glq,1341.0,lwq,284.0,54.0,1679.0,gasa,ex,y,sbrkr,1803,0,0,1803,1.0,1.0,2,1,3,1,gd,6,typ,2,ta,attchd,1994.0,unf,2.0,482.0,ta,ta,y,129,64,222,0,0,0,0,2,2010,wd ,285000
90,rl,8777,pave,reg,lvl,allpub,inside,gtl,edwards,feedr,norm,duplex,1.5fin,5,7,1900,2003,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,no,alq,1084.0,unf,0.0,188.0,1272.0,gasa,gd,y,sbrkr,1272,928,0,2200,2.0,0.0,2,2,4,2,ta,9,typ,0,none,0,1905.293236964378,0,0.0,0.0,0,0,n,0,70,0,0,0,0,0,9,2008,wd ,145900
80,rl,10541,pave,ir1,lvl,allpub,corner,gtl,sawyerw,norm,norm,1fam,slvl,7,5,1996,1996,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,672.0,672.0,gasa,ex,y,sbrkr,1302,735,0,2037,0.0,0.0,2,1,3,1,gd,8,typ,1,ta,attchd,1996.0,fin,2.0,472.0,ta,ta,y,100,33,0,0,0,0,0,2,2008,wd ,229000
20,rm,5940,pave,ir1,lvl,allpub,fr3,gtl,brkside,feedr,norm,1fam,1story,4,7,1946,1950,gable,compshg,metalsd,cblock,none,0.0,ta,ta,pconc,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,ta,y,fusea,896,0,0,896,0.0,0.0,1,0,2,1,ta,4,typ,0,none,detchd,1946.0,unf,1.0,280.0,ta,ta,y,0,0,0,0,0,0,0,4,2008,conld,79000
50,rl,10284,pave,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,1.5fin,4,7,1925,1993,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,ta,mn,alq,1030.0,lwq,66.0,55.0,1151.0,gasa,ex,y,sbrkr,845,436,0,1281,1.0,0.0,2,0,1,1,ta,6,mod,0,none,detchd,1978.0,unf,2.0,580.0,ta,ta,y,0,0,0,0,0,0,0,8,2007,wd ,128500
60,rl,9660,pave,ir1,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,2story,8,5,1998,1998,gable,compshg,vinylsd,vinylsd,brkface,242.0,gd,ta,pconc,gd,ta,no,glq,791.0,unf,0.0,253.0,1044.0,gasa,ex,y,sbrkr,1079,897,0,1976,1.0,0.0,2,1,3,1,gd,7,typ,1,ex,attchd,1998.0,fin,3.0,885.0,ta,ta,y,210,31,0,0,0,0,0,2,2006,wd ,286000
60,rl,10179,pave,ir1,lvl,allpub,corner,gtl,gilbert,norm,norm,1fam,2story,6,5,1997,1997,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,alq,847.0,unf,0.0,98.0,945.0,gasa,ex,y,sbrkr,945,663,0,1608,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,attchd,1997.0,fin,2.0,470.0,ta,ta,y,252,30,0,0,0,0,0,7,2009,wd ,189500
20,rl,9533,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,5,1953,1953,hip,compshg,wd sdng,wd sdng,brkface,140.0,ta,ta,slab,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,ta,y,fusea,1210,0,0,1210,0.0,0.0,1,1,2,1,ta,7,typ,0,none,attchd,1953.0,fin,1.0,616.0,ta,ta,y,208,0,100,0,0,0,0,8,2009,conld,102900
50,rm,5830,pave,reg,lvl,allpub,corner,gtl,brkside,feedr,feedr,1fam,1.5fin,5,6,1950,1997,gable,compshg,metalsd,metalsd,none,0.0,ta,gd,cblock,ta,ta,no,rec,788.0,unf,0.0,200.0,988.0,gasa,ex,y,sbrkr,1030,582,0,1612,0.0,0.0,1,1,3,1,ta,7,typ,0,none,detchd,1950.0,unf,1.0,363.0,ta,ta,y,0,0,0,0,0,0,0,3,2010,wd ,128500
50,rl,12099,pave,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1.5fin,5,6,1953,2004,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,cblock,ta,fa,no,lwq,198.0,unf,0.0,1018.0,1216.0,gasa,ex,y,sbrkr,1216,0,512,1728,1.0,0.0,1,0,3,1,ta,7,typ,1,gd,attchd,1953.0,unf,1.0,371.0,ta,ta,y,200,0,0,0,0,0,0,6,2007,wd ,156000
60,rl,12665,pave,ir1,lvl,allpub,inside,gtl,timber,norm,norm,1fam,2story,8,5,2005,2006,hip,compshg,vinylsd,vinylsd,brkface,245.0,gd,ta,pconc,gd,gd,gd,unf,0.0,unf,0.0,1094.0,1094.0,gasa,ex,y,sbrkr,1133,1349,0,2482,0.0,0.0,2,1,4,1,gd,9,typ,1,gd,builtin,2005.0,fin,3.0,642.0,ta,ta,y,144,39,0,0,0,0,0,2,2007,wd ,281213
20,rl,27650,pave,ir2,hls,allpub,inside,mod,names,posa,norm,1fam,1story,7,7,1960,2007,flat,tar&grv,wd sdng,wd sdng,none,0.0,ta,ta,cblock,gd,ta,gd,glq,425.0,unf,0.0,160.0,585.0,gasa,ex,y,sbrkr,2069,0,0,2069,1.0,0.0,2,0,4,1,gd,9,typ,1,gd,attchd,1960.0,rfn,2.0,505.0,ta,ta,y,0,0,0,0,0,0,0,11,2008,wd ,242000
20,rl,17600,pave,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,5,1960,1960,gable,compshg,wd sdng,wd sdng,brkface,30.0,ta,ta,cblock,ta,ta,no,blq,1270.0,unf,0.0,208.0,1478.0,gasa,ex,y,fusea,1478,0,0,1478,1.0,0.0,2,0,3,1,ta,6,typ,2,gd,attchd,1960.0,unf,2.0,498.0,ta,ta,y,0,40,0,0,0,0,0,12,2009,wd ,157500
60,rl,7162,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,2story,7,5,2003,2004,hip,compshg,hdboard,stucco,brkface,190.0,gd,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,796.0,796.0,gasa,ex,y,sbrkr,806,918,0,1724,0.0,0.0,2,1,3,1,gd,8,typ,1,gd,builtin,2003.0,fin,2.0,616.0,ta,ta,y,168,57,0,0,0,0,0,5,2006,wd ,196500
20,rl,8685,pave,ir1,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,1story,7,5,1998,1998,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,mn,glq,846.0,unf,0.0,579.0,1425.0,gasa,ex,y,sbrkr,1425,0,0,1425,1.0,0.0,2,0,3,1,ta,5,typ,0,none,attchd,1998.0,rfn,2.0,591.0,ta,ta,y,0,130,0,0,0,0,0,5,2006,wd ,193000
50,rm,6240,pave,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1.5fin,5,8,1939,1952,gable,compshg,wd sdng,wd sdng,none,0.0,ta,gd,brktil,ta,ta,no,rec,48.0,unf,0.0,624.0,672.0,gasa,ex,y,sbrkr,899,423,0,1322,1.0,0.0,1,0,4,1,ta,7,typ,0,none,detchd,1939.0,unf,1.0,280.0,ta,ta,y,0,0,0,0,0,0,0,7,2007,wd ,132000
70,rm,6451,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,2story,7,7,1900,1970,gable,compshg,asbshng,wd sdng,none,0.0,ta,ta,stone,ta,ta,no,rec,208.0,unf,0.0,504.0,712.0,gasa,gd,y,sbrkr,848,580,0,1428,1.0,0.0,1,0,4,1,ta,7,typ,0,none,detchd,1985.0,fin,2.0,576.0,ta,ta,y,264,0,84,0,0,0,0,5,2006,wd ,139900
20,rl,8760,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,6,1959,1959,hip,compshg,metalsd,metalsd,brkface,220.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1194.0,1194.0,gasa,ta,y,sbrkr,1194,0,0,1194,1.0,0.0,1,0,3,1,ta,6,typ,0,none,attchd,1959.0,rfn,1.0,312.0,ta,ta,y,0,0,120,0,0,0,0,4,2010,wd ,148000
60,rl,12568,pave,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,8,5,2007,2007,hip,compshg,vinylsd,vinylsd,stone,246.0,gd,ta,pconc,ex,ta,av,glq,669.0,unf,0.0,226.0,895.0,gasa,ex,y,sbrkr,895,923,0,1818,1.0,0.0,2,1,3,1,ex,8,typ,1,gd,attchd,2007.0,fin,3.0,774.0,ta,ta,y,196,104,0,0,0,0,0,8,2007,new,281500
60,rl,13069,pave,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,2story,8,5,2004,2004,gable,compshg,vinylsd,vinylsd,brkface,502.0,gd,ta,pconc,gd,ta,av,unf,0.0,unf,0.0,1706.0,1706.0,gasa,ex,y,sbrkr,1718,1238,0,2956,0.0,0.0,2,1,5,1,ex,11,typ,1,ex,builtin,2004.0,rfn,3.0,916.0,ta,ta,y,194,50,0,0,0,0,0,8,2007,wd ,342000
80,rl,11080,pave,reg,lvl,allpub,corner,gtl,mitchel,norm,norm,1fam,slvl,6,6,1975,1975,gable,compshg,plywood,plywood,brkface,257.0,ta,ta,cblock,ta,ta,av,glq,576.0,unf,0.0,552.0,1128.0,gasa,ta,y,sbrkr,1210,0,0,1210,1.0,0.0,2,0,3,1,ta,6,typ,0,none,attchd,1975.0,unf,2.0,528.0,ta,ta,y,0,0,0,0,0,0,0,5,2006,wd ,148000
50,rl,10759,pave,reg,lvl,allpub,corner,gtl,sawyer,feedr,norm,1fam,1.5fin,5,4,1972,1972,gable,compshg,hdboard,hdboard,none,0.0,ta,gd,cblock,gd,ta,no,lwq,190.0,alq,811.0,0.0,1001.0,gasa,ta,y,sbrkr,1001,640,0,1641,0.0,0.0,2,0,4,1,ta,5,typ,1,gd,detchd,1972.0,unf,2.0,490.0,ta,ta,y,0,0,92,0,0,0,0,7,2008,wd ,140000
20,rl,8973,pave,reg,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,5,7,1958,1991,gable,compshg,plywood,plywood,brkface,85.0,ta,ta,cblock,ta,ta,no,rec,567.0,blq,28.0,413.0,1008.0,gasa,ta,y,fusea,1053,0,0,1053,0.0,1.0,1,1,3,1,ex,6,typ,0,none,2types,1998.0,rfn,2.0,750.0,ta,ta,y,0,80,0,180,0,0,0,7,2006,wd ,150000
60,rl,10990,pave,ir1,lvl,allpub,culdsac,gtl,noridge,norm,norm,1fam,2story,7,5,1996,1997,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,ex,ta,no,glq,851.0,unf,0.0,213.0,1064.0,gasa,ex,y,sbrkr,1064,1061,0,2125,1.0,0.0,2,1,4,1,gd,12,typ,2,ta,attchd,1996.0,rfn,2.0,576.0,ta,ta,y,168,0,0,0,0,0,0,6,2008,wd ,279500
180,rm,3675,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,twnhse,sfoyer,6,5,2005,2005,gable,compshg,vinylsd,vinylsd,stone,76.0,ta,ta,pconc,gd,ta,gd,glq,467.0,unf,0.0,80.0,547.0,gasa,ex,y,sbrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,gd,5,typ,0,none,basment,2005.0,fin,2.0,525.0,ta,ta,y,0,44,0,0,0,0,0,5,2007,wd ,140000
90,rl,8385,pave,reg,lvl,allpub,inside,gtl,mitchel,norm,norm,duplex,1story,6,5,1978,1978,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,mn,unf,0.0,unf,0.0,1664.0,1664.0,gasa,ta,y,sbrkr,1664,0,0,1664,0.0,0.0,2,0,4,2,ta,10,typ,0,none,2types,1978.0,unf,2.0,616.0,ta,ta,y,0,0,0,0,0,0,0,10,2006,wd ,145000
120,rh,5858,pave,ir1,lvl,allpub,fr2,gtl,names,norm,norm,twnhse,1story,7,5,1999,1999,gable,compshg,metalsd,metalsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,1051.0,blq,0.0,354.0,1405.0,gasa,ex,y,sbrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,gd,5,typ,1,fa,attchd,1999.0,fin,2.0,511.0,ta,ta,y,203,68,0,0,0,0,0,6,2010,wd ,184000
120,rl,3880,pave,ir1,lvl,allpub,inside,gtl,greens,norm,norm,twnhs,1story,8,6,1978,1978,gable,compshg,wd sdng,plywood,none,0.0,gd,ta,cblock,gd,ta,gd,glq,1052.0,unf,0.0,174.0,1226.0,gasa,ta,y,sbrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,gd,4,typ,1,ta,attchd,1978.0,fin,2.0,484.0,ta,ta,y,223,78,0,0,0,0,0,1,2010,wd ,206000
160,rm,1504,pave,reg,lvl,allpub,inside,gtl,meadowv,norm,norm,twnhs,2story,4,4,1972,1972,gable,compshg,cemntbd,cmentbd,none,0.0,ta,ta,cblock,ta,ta,no,blq,252.0,unf,0.0,294.0,546.0,gasa,ta,y,sbrkr,546,546,0,1092,0.0,0.0,1,1,3,1,ta,5,typ,0,none,attchd,1972.0,unf,1.0,253.0,ta,ta,y,0,0,0,0,0,0,0,5,2007,wd ,85500
70,rl,11988,pave,ir1,hls,allpub,inside,mod,crawfor,norm,norm,1fam,2story,6,7,1934,1995,hip,compshg,stucco,stucco,none,0.0,ta,ta,cblock,ta,ta,no,lwq,326.0,unf,0.0,389.0,715.0,gasa,fa,y,fusea,849,811,0,1660,0.0,0.0,1,1,3,1,ta,6,typ,1,gd,detchd,1939.0,unf,1.0,240.0,ta,ta,y,0,0,0,0,0,0,0,8,2008,wd ,188700
20,rl,10928,pave,reg,lvl,allpub,inside,gtl,nwames,norm,norm,1fam,1story,6,6,1978,1986,gable,compshg,vinylsd,vinylsd,brkface,101.0,ta,ta,pconc,ta,ta,no,lwq,363.0,unf,0.0,1064.0,1427.0,gasa,ta,y,sbrkr,1671,0,0,1671,0.0,0.0,2,0,3,1,ta,7,typ,1,ta,attchd,1978.0,rfn,2.0,484.0,ta,ta,y,252,55,0,0,0,0,0,8,2009,wd ,200000
80,rl,10778,pave,ir1,lvl,allpub,inside,gtl,sawyerw,feedr,norm,1fam,slvl,7,6,1990,1991,gable,compshg,hdboard,hdboard,none,0.0,gd,ta,pconc,gd,ta,no,glq,460.0,alq,286.0,308.0,1054.0,gasa,gd,y,sbrkr,1061,0,0,1061,1.0,0.0,1,1,1,1,gd,4,typ,0,none,attchd,1990.0,unf,2.0,462.0,ta,ta,y,114,36,0,0,0,0,0,7,2009,wd ,162000
30,rl,10200,pave,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,1fam,1story,5,8,1940,1997,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,672.0,672.0,gasa,ex,y,sbrkr,672,0,0,672,0.0,0.0,1,0,2,1,ta,4,typ,0,none,detchd,1940.0,unf,1.0,240.0,ta,ta,n,168,0,0,0,0,0,0,8,2008,wd ,108000
20,rl,9373,pave,ir1,lvl,allpub,culdsac,gtl,nwames,posn,norm,1fam,1story,5,7,1975,1975,gable,compshg,hdboard,hdboard,brkface,161.0,ta,ta,cblock,gd,ta,av,alq,1333.0,lwq,168.0,120.0,1621.0,gasa,ta,y,sbrkr,1621,0,0,1621,1.0,0.0,2,0,3,1,ta,7,typ,2,fa,attchd,1975.0,rfn,2.0,478.0,ta,ta,y,0,0,0,0,490,0,0,6,2009,wd ,213000
20,rl,12085,pave,reg,lvl,allpub,inside,gtl,nridght,norm,norm,1fam,1story,8,5,2007,2007,hip,compshg,vinylsd,vinylsd,stone,328.0,gd,ta,pconc,ex,ta,no,glq,1004.0,unf,0.0,730.0,1734.0,gasa,ex,y,sbrkr,1734,0,0,1734,1.0,0.0,2,0,3,1,ex,7,typ,1,gd,attchd,2007.0,rfn,3.0,928.0,ta,ta,y,0,0,0,0,0,0,0,11,2007,new,318000
75,rm,8100,pave,reg,lvl,allpub,corner,gtl,oldtown,norm,norm,1fam,2.5unf,5,5,1898,1965,hip,compshg,asbshng,asbshng,none,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,849.0,849.0,gasa,ta,n,fusea,1075,1063,0,2138,0.0,0.0,2,0,2,3,ta,11,typ,0,none,detchd,1910.0,unf,2.0,360.0,fa,po,n,40,156,0,0,0,0,0,11,2009,wd ,106000
70,rl,19950,pave,reg,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,2story,6,7,1928,1950,gable,compshg,wdshing,plywood,none,0.0,ta,ta,pconc,ta,ta,no,unf,0.0,unf,0.0,672.0,672.0,gasa,ex,y,sbrkr,1337,672,0,2009,0.0,0.0,2,0,4,1,ta,8,typ,2,gd,2types,1928.0,unf,3.0,795.0,ta,ta,p,0,42,0,0,180,0,0,12,2006,wd ,235000
20,rl,9320,pave,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,4,5,1959,1959,gable,compshg,plywood,plywood,none,0.0,ta,ta,cblock,ta,ta,no,alq,569.0,unf,0.0,381.0,950.0,gasa,fa,y,sbrkr,1225,0,0,1225,1.0,0.0,1,1,3,1,ta,6,typ,0,none,0,1964.293236964378,0,0.0,0.0,0,0,y,352,0,0,0,0,0,400,1,2010,wd ,128950
20,rl,10197,pave,ir1,lvl,allpub,inside,gtl,names,norm,norm,1fam,1story,6,5,1961,1961,gable,compshg,wdshing,wd shng,brkcmn,491.0,ta,ta,cblock,ta,ta,no,alq,288.0,rec,374.0,700.0,1362.0,gasa,ta,y,sbrkr,1362,0,0,1362,1.0,0.0,1,1,3,1,ta,6,typ,1,ta,attchd,1961.0,unf,2.0,504.0,ta,ta,y,0,20,0,0,0,0,0,6,2008,cod,163000
50,rl,8160,pave,reg,lvl,allpub,inside,gtl,edwards,norm,norm,1fam,1.5fin,5,6,1940,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,brktil,ta,ta,no,alq,312.0,unf,0.0,444.0,756.0,gasa,fa,n,fusef,756,378,0,1134,1.0,0.0,1,1,3,1,ta,7,typ,0,none,detchd,1940.0,unf,1.0,240.0,ta,ta,p,0,0,0,0,0,0,0,4,2007,wd ,126000
50,rm,11426,pave,reg,lvl,allpub,inside,gtl,oldtown,norm,norm,1fam,1.5fin,7,5,2003,2003,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1362.0,1362.0,gasa,ex,y,sbrkr,1362,720,0,2082,0.0,0.0,2,1,3,1,gd,6,mod,0,none,detchd,2003.0,unf,2.0,484.0,ta,ta,n,280,238,0,0,0,0,0,6,2008,wd ,200000
50,rl,11344,pave,reg,lvl,allpub,inside,gtl,names,feedr,norm,1fam,1.5fin,5,5,1958,1958,gable,compshg,metalsd,metalsd,brkface,180.0,ta,ta,cblock,ta,ta,no,blq,460.0,unf,0.0,414.0,874.0,gasw,ta,y,fusea,874,650,0,1524,0.0,0.0,1,1,3,1,ta,7,typ,0,none,attchd,1958.0,unf,1.0,315.0,ta,ta,y,0,0,0,0,0,0,0,7,2007,wd ,144000
90,rl,8000,pave,reg,lvl,allpub,corner,gtl,names,artery,norm,duplex,1story,5,4,1961,1961,gable,compshg,brkface,brkface,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,1800.0,1800.0,gasa,ex,n,sbrkr,1800,0,0,1800,0.0,0.0,2,0,6,2,ta,10,typ,0,none,0,1966.293236964378,0,0.0,0.0,0,0,y,0,0,0,0,0,0,0,7,2007,wd ,141000
60,rl,11002,pave,ir1,lvl,allpub,inside,gtl,noridge,norm,norm,1fam,2story,8,5,1998,1999,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,pconc,gd,ta,no,glq,1048.0,unf,0.0,341.0,1389.0,gasa,ex,y,sbrkr,1411,1171,0,2582,1.0,0.0,2,1,4,1,gd,9,typ,1,ta,attchd,1998.0,fin,3.0,758.0,ta,ta,y,286,60,0,0,0,0,0,1,2007,wd ,322500
20,rl,12137,pave,ir2,lvl,allpub,culdsac,gtl,collgcr,norm,norm,1fam,1story,7,5,1998,1998,gable,compshg,vinylsd,vinylsd,brkface,442.0,ta,ta,pconc,gd,ta,no,unf,0.0,unf,0.0,1649.0,1649.0,gasa,ex,y,sbrkr,1661,0,0,1661,0.0,0.0,2,0,3,1,gd,6,typ,0,none,attchd,1998.0,rfn,2.0,598.0,ta,ta,y,0,34,0,0,0,0,0,5,2010,wd ,224900
70,rl,21384,pave,reg,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,2story,5,6,1923,2004,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,cblock,ta,ta,gd,glq,1309.0,unf,0.0,15.0,1324.0,gasa,ex,y,sbrkr,1072,504,0,1576,2.0,0.0,1,1,3,1,gd,6,typ,1,ta,attchd,1923.0,rfn,2.0,528.0,ta,ta,y,0,312,0,0,0,0,0,5,2009,wd ,223500
20,rl,8926,pave,ir1,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,1story,4,3,1956,1956,gable,compshg,asbshng,asbshng,none,0.0,ta,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,672.0,672.0,gasa,ex,y,fusea,960,0,0,960,0.0,0.0,1,0,3,1,ta,5,typ,0,none,basment,1956.0,unf,1.0,288.0,ta,ta,y,64,0,0,0,160,0,0,10,2009,cod,112000
60,rl,8702,pave,ir1,lvl,allpub,inside,gtl,gilbert,norm,norm,1fam,2story,6,5,1997,1998,gable,compshg,vinylsd,vinylsd,none,0.0,ta,ta,pconc,ta,ta,no,blq,706.0,unf,0.0,220.0,926.0,gasa,ex,y,sbrkr,926,678,0,1604,0.0,0.0,2,1,3,1,ta,7,typ,1,ta,attchd,1997.0,fin,2.0,470.0,ta,ta,y,0,36,0,0,0,0,0,4,2008,wd ,187500
30,rl,10020,pave,ir1,low,allpub,inside,sev,edwards,norm,norm,1fam,1story,1,1,1922,1950,gable,compshg,wd sdng,wd sdng,none,0.0,fa,fa,brktil,fa,po,gd,blq,350.0,unf,0.0,333.0,683.0,gasa,gd,n,fusea,904,0,0,904,1.0,0.0,0,1,1,1,fa,4,maj1,0,none,0,1927.293236964378,0,0.0,0.0,0,0,y,0,0,0,0,0,0,0,3,2009,wd ,61000
50,rl,12354,pave,reg,lvl,allpub,corner,gtl,edwards,norm,norm,1fam,1.5fin,6,8,1920,2000,gable,compshg,wd sdng,wd sdng,none,0.0,ta,ta,brktil,ta,fa,mn,unf,0.0,unf,0.0,684.0,684.0,gasa,gd,y,sbrkr,684,512,0,1196,0.0,0.0,1,0,3,1,gd,7,typ,0,none,detchd,2005.0,unf,2.0,528.0,ta,ta,y,0,46,0,0,0,0,800,8,2009,conli,110000
30,rl,4130,pave,ir1,lvl,allpub,inside,gtl,brkside,norm,norm,1fam,1story,3,6,1935,2003,gable,compshg,vinylsd,vinylsd,none,0.0,gd,ta,cblock,ta,ta,no,unf,0.0,unf,0.0,270.0,270.0,gasa,gd,y,sbrkr,729,0,0,729,0.0,0.0,1,0,2,1,ta,5,maj2,0,none,0,1940.293236964378,0,0.0,0.0,0,0,n,0,0,0,0,0,0,0,7,2008,wd ,52000
120,rl,6289,pave,ir1,lvl,allpub,inside,gtl,nridght,norm,norm,twnhse,1story,6,5,2005,2006,gable,compshg,vinylsd,vinylsd,stone,256.0,gd,ta,pconc,gd,ta,av,alq,762.0,unf,0.0,600.0,1362.0,gasa,ex,y,sbrkr,1362,0,0,1362,1.0,0.0,2,0,2,1,gd,6,typ,1,gd,attchd,2005.0,rfn,2.0,460.0,ta,ta,y,192,28,0,0,0,0,0,6,2007,wd ,207000
70,rh,8525,pave,reg,bnk,allpub,inside,gtl,swisu,norm,norm,1fam,2story,5,6,1911,1950,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,pconc,ta,ta,av,unf,0.0,unf,0.0,940.0,940.0,gasa,ta,n,fusea,1024,940,0,1964,0.0,0.0,1,1,4,1,ta,7,typ,0,none,0,1916.293236964378,0,0.0,0.0,0,0,n,0,192,0,0,0,0,0,11,2008,wd ,130000
90,rl,10791,pave,reg,lvl,allpub,inside,gtl,sawyer,norm,norm,duplex,1story,4,5,1967,1967,gable,compshg,metalsd,metalsd,none,0.0,ta,ta,slab,0,0,0,0,0.0,0,0.0,0.0,0.0,gasa,ta,y,sbrkr,1296,0,0,1296,0.0,0.0,2,0,2,2,ta,6,typ,0,none,carport,1967.0,unf,2.0,516.0,ta,ta,y,0,0,0,0,0,0,500,10,2006,wd ,90000
